Expt,Run,Speed
</form>        <!-- </textarea> --><!-- '"` --><form accept-charset="UTF-8" action="/dc-js/dc.js/delete/develop/web/examples/morley.csv" class="inline-form" data-form-nonce="b8cff1edf83a9b9bcfeeae4731b176d5afb2aa41" method="post"><div style="margin:0;padding:0;display:inline"><input name="utf8" type="hidden" value="&#x2713;" /><input name="authenticity_token" type="hidden" value="iRYz/dliYT/69v7iRNG0XNucdFYwfqBah7LYGTJtzHaK1duLwh6l0MCBQ0LaDQkW2IPfNpkX/LcVzHzAjNwIFQ==" /></div>
          <button class="btn-octicon btn-octicon-danger tooltipped tooltipped-nw" type="submit"
            aria-label="Fork this project and delete the file" data-disable-with>
            <svg aria-hidden="true" class="octicon octicon-trashcan" height="16" version="1.1" viewBox="0 0 12 16" width="12"><path d="M10 2H8c0-0.55-0.45-1-1-1H4c-0.55 0-1 0.45-1 1H1c-0.55 0-1 0.45-1 1v1c0 0.55 0.45 1 1 1v9c0 0.55 0.45 1 1 1h7c0.55 0 1-0.45 1-1V5c0.55 0 1-0.45 1-1v-1c0-0.55-0.45-1-1-1z m-1 12H2V5h1v8h1V5h1v8h1V5h1v8h1V5h1v9z m1-10H1v-1h9v1z"></path></svg>
          </button>
</form>  </div>

  <div class="file-info">
      102 lines (101 sloc)
      <span class="file-info-divider"></span>
    874 Bytes
  </div>
</div>

  

  <div itemprop="text" class="blob-wrapper data type-csv">
      <div class="blob-interaction-bar">
  <svg aria-hidden="true" class="octicon octicon-search" height="16" version="1.1" viewBox="0 0 16 16" width="16"><path d="M15.7 14.3L11.89 10.47c0.7-0.98 1.11-2.17 1.11-3.47 0-3.31-2.69-6-6-6S1 3.69 1 7s2.69 6 6 6c1.3 0 2.48-0.41 3.47-1.11l3.83 3.81c0.19 0.2 0.45 0.3 0.7 0.3s0.52-0.09 0.7-0.3c0.39-0.39 0.39-1.02 0-1.41zM7 11.7c-2.59 0-4.7-2.11-4.7-4.7s2.11-4.7 4.7-4.7 4.7 2.11 4.7 4.7-2.11 4.7-4.7 4.7z"></path></svg>
  <input type="text" name="filter" class="form-control js-csv-filter-field blob-filter" autocapitalize="off"
         placeholder="Search this file…" aria-label="Search this file…">
</div>

<div class="markdown-body">
  <table class="js-csv-data csv-data js-file-line-container">
    <thead>
      <tr id="LC1" class="js-file-line">
        <td id="L1" class="blob-num js-line-number" data-line-number="1"></td>
        <th>Expt</th>
        <th>Run</th>
        <th>Speed</th>
      </tr>
    </thead>
    <tbody>
      <tr id="LC2" class="js-file-line">
        <td id="L2" class="blob-num js-line-number" data-line-number="2"></td>
        <td>1</td>
        <td>1</td>
        <td>850</td>
      </tr>
      <tr id="LC3" class="js-file-line">
        <td id="L3" class="blob-num js-line-number" data-line-number="3"></td>
        <td>1</td>
        <td>2</td>
        <td>740</td>
      </tr>
      <tr id="LC4" class="js-file-line">
        <td id="L4" class="blob-num js-line-number" data-line-number="4"></td>
        <td>1</td>
        <td>3</td>
        <td>900</td>
      </tr>
      <tr id="LC5" class="js-file-line">
        <td id="L5" class="blob-num js-line-number" data-line-number="5"></td>
        <td>1</td>
        <td>4</td>
        <td>1070</td>
      </tr>
      <tr id="LC6" class="js-file-line">
        <td id="L6" class="blob-num js-line-number" data-line-number="6"></td>
        <td>1</td>
        <td>5</td>
        <td>930</td>
      </tr>
      <tr id="LC7" class="js-file-line">
        <td id="L7" class="blob-num js-line-number" data-line-number="7"></td>
        <td>1</td>
        <td>6</td>
        <td>850</td>
      </tr>
      <tr id="LC8" class="js-file-line">
        <td id="L8" class="blob-num js-line-number" data-line-number="8"></td>
        <td>1</td>
        <td>7</td>
        <td>950</td>
      </tr>
      <tr id="LC9" class="js-file-line">
        <td id="L9" class="blob-num js-line-number" data-line-number="9"></td>
        <td>1</td>
        <td>8</td>
        <td>980</td>
      </tr>
      <tr id="LC10" class="js-file-line">
        <td id="L10" class="blob-num js-line-number" data-line-number="10"></td>
        <td>1</td>
        <td>9</td>
        <td>980</td>
      </tr>
      <tr id="LC11" class="js-file-line">
        <td id="L11" class="blob-num js-line-number" data-line-number="11"></td>
        <td>1</td>
        <td>10</td>
        <td>880</td>
      </tr>
      <tr id="LC12" class="js-file-line">
        <td id="L12" class="blob-num js-line-number" data-line-number="12"></td>
        <td>1</td>
        <td>11</td>
        <td>1000</td>
      </tr>
      <tr id="LC13" class="js-file-line">
        <td id="L13" class="blob-num js-line-number" data-line-number="13"></td>
        <td>1</td>
        <td>12</td>
        <td>980</td>
      </tr>
      <tr id="LC14" class="js-file-line">
        <td id="L14" class="blob-num js-line-number" data-line-number="14"></td>
        <td>1</td>
        <td>13</td>
        <td>930</td>
      </tr>
      <tr id="LC15" class="js-file-line">
        <td id="L15" class="blob-num js-line-number" data-line-number="15"></td>
        <td>1</td>
        <td>14</td>
        <td>650</td>
      </tr>
      <tr id="LC16" class="js-file-line">
        <td id="L16" class="blob-num js-line-number" data-line-number="16"></td>
        <td>1</td>
        <td>15</td>
        <td>760</td>
      </tr>
      <tr id="LC17" class="js-file-line">
        <td id="L17" class="blob-num js-line-number" data-line-number="17"></td>
        <td>1</td>
        <td>16</td>
        <td>810</td>
      </tr>
      <tr id="LC18" class="js-file-line">
        <td id="L18" class="blob-num js-line-number" data-line-number="18"></td>
        <td>1</td>
        <td>17</td>
        <td>1000</td>
      </tr>
      <tr id="LC19" class="js-file-line">
        <td id="L19" class="blob-num js-line-number" data-line-number="19"></td>
        <td>1</td>
        <td>18</td>
        <td>1000</td>
      </tr>
      <tr id="LC20" class="js-file-line">
        <td id="L20" class="blob-num js-line-number" data-line-number="20"></td>
        <td>1</td>
        <td>19</td>
        <td>960</td>
      </tr>
      <tr id="LC21" class="js-file-line">
        <td id="L21" class="blob-num js-line-number" data-line-number="21"></td>
        <td>1</td>
        <td>20</td>
        <td>960</td>
      </tr>
      <tr id="LC22" class="js-file-line">
        <td id="L22" class="blob-num js-line-number" data-line-number="22"></td>
        <td>2</td>
        <td>1</td>
        <td>960</td>
      </tr>
      <tr id="LC23" class="js-file-line">
        <td id="L23" class="blob-num js-line-number" data-line-number="23"></td>
        <td>2</td>
        <td>2</td>
        <td>940</td>
      </tr>
      <tr id="LC24" class="js-file-line">
        <td id="L24" class="blob-num js-line-number" data-line-number="24"></td>
        <td>2</td>
        <td>3</td>
        <td>960</td>
      </tr>
      <tr id="LC25" class="js-file-line">
        <td id="L25" class="blob-num js-line-number" data-line-number="25"></td>
        <td>2</td>
        <td>4</td>
        <td>940</td>
      </tr>
      <tr id="LC26" class="js-file-line">
        <td id="L26" class="blob-num js-line-number" data-line-number="26"></td>
        <td>2</td>
        <td>5</td>
        <td>880</td>
      </tr>
      <tr id="LC27" class="js-file-line">
        <td id="L27" class="blob-num js-line-number" data-line-number="27"></td>
        <td>2</td>
        <td>6</td>
        <td>800</td>
      </tr>
      <tr id="LC28" class="js-file-line">
        <td id="L28" class="blob-num js-line-number" data-line-number="28"></td>
        <td>2</td>
        <td>7</td>
        <td>850</td>
      </tr>
      <tr id="LC29" class="js-file-line">
        <td id="L29" class="blob-num js-line-number" data-line-number="29"></td>
        <td>2</td>
        <td>8</td>
        <td>880</td>
      </tr>
      <tr id="LC30" class="js-file-line">
        <td id="L30" class="blob-num js-line-number" data-line-number="30"></td>
        <td>2</td>
        <td>9</td>
        <td>900</td>
      </tr>
      <tr id="LC31" class="js-file-line">
        <td id="L31" class="blob-num js-line-number" data-line-number="31"></td>
        <td>2</td>
        <td>10</td>
        <td>840</td>
      </tr>
      <tr id="LC32" class="js-file-line">
        <td id="L32" class="blob-num js-line-number" data-line-number="32"></td>
        <td>2</td>
        <td>11</td>
        <td>830</td>
      </tr>
      <tr id="LC33" class="js-file-line">
        <td id="L33" class="blob-num js-line-number" data-line-number="33"></td>
        <td>2</td>
        <td>12</td>
        <td>790</td>
      </tr>
      <tr id="LC34" class="js-file-line">
        <td id="L34" class="blob-num js-line-number" data-line-number="34"></td>
        <td>2</td>
        <td>13</td>
        <td>810</td>
      </tr>
      <tr id="LC35" class="js-file-line">
        <td id="L35" class="blob-num js-line-number" data-line-number="35"></td>
        <td>2</td>
        <td>14</td>
        <td>880</td>
      </tr>
      <tr id="LC36" class="js-file-line">
        <td id="L36" class="blob-num js-line-number" data-line-number="36"></td>
        <td>2</td>
        <td>15</td>
        <td>880</td>
      </tr>
      <tr id="LC37" class="js-file-line">
        <td id="L37" class="blob-num js-line-number" data-line-number="37"></td>
        <td>2</td>
        <td>16</td>
        <td>830</td>
      </tr>
      <tr id="LC38" class="js-file-line">
        <td id="L38" class="blob-num js-line-number" data-line-number="38"></td>
        <td>2</td>
        <td>17</td>
        <td>800</td>
      </tr>
      <tr id="LC39" class="js-file-line">
        <td id="L39" class="blob-num js-line-number" data-line-number="39"></td>
        <td>2</td>
        <td>18</td>
        <td>790</td>
      </tr>
      <tr id="LC40" class="js-file-line">
        <td id="L40" class="blob-num js-line-number" data-line-number="40"></td>
        <td>2</td>
        <td>19</td>
        <td>760</td>
      </tr>
      <tr id="LC41" class="js-file-line">
        <td id="L41" class="blob-num js-line-number" data-line-number="41"></td>
        <td>2</td>
        <td>20</td>
        <td>800</td>
      </tr>
      <tr id="LC42" class="js-file-line">
        <td id="L42" class="blob-num js-line-number" data-line-number="42"></td>
        <td>3</td>
        <td>1</td>
        <td>880</td>
      </tr>
      <tr id="LC43" class="js-file-line">
        <td id="L43" class="blob-num js-line-number" data-line-number="43"></td>
        <td>3</td>
        <td>2</td>
        <td>880</td>
      </tr>
      <tr id="LC44" class="js-file-line">
        <td id="L44" class="blob-num js-line-number" data-line-number="44"></td>
        <td>3</td>
        <td>3</td>
        <td>880</td>
      </tr>
      <tr id="LC45" class="js-file-line">
        <td id="L45" class="blob-num js-line-number" data-line-number="45"></td>
        <td>3</td>
        <td>4</td>
        <td>860</td>
      </tr>
      <tr id="LC46" class="js-file-line">
        <td id="L46" class="blob-num js-line-number" data-line-number="46"></td>
        <td>3</td>
        <td>5</td>
        <td>720</td>
      </tr>
      <tr id="LC47" class="js-file-line">
        <td id="L47" class="blob-num js-line-number" data-line-number="47"></td>
        <td>3</td>
        <td>6</td>
        <td>720</td>
      </tr>
      <tr id="LC48" class="js-file-line">
        <td id="L48" class="blob-num js-line-number" data-line-number="48"></td>
        <td>3</td>
        <td>7</td>
        <td>620</td>
      </tr>
      <tr id="LC49" class="js-file-line">
        <td id="L49" class="blob-num js-line-number" data-line-number="49"></td>
        <td>3</td>
        <td>8</td>
        <td>860</td>
      </tr>
      <tr id="LC50" class="js-file-line">
        <td id="L50" class="blob-num js-line-number" data-line-number="50"></td>
        <td>3</td>
        <td>9</td>
        <td>970</td>
      </tr>
      <tr id="LC51" class="js-file-line">
        <td id="L51" class="blob-num js-line-number" data-line-number="51"></td>
        <td>3</td>
        <td>10</td>
        <td>950</td>
      </tr>
      <tr id="LC52" class="js-file-line">
        <td id="L52" class="blob-num js-line-number" data-line-number="52"></td>
        <td>3</td>
        <td>11</td>
        <td>880</td>
      </tr>
      <tr id="LC53" class="js-file-line">
        <td id="L53" class="blob-num js-line-number" data-line-number="53"></td>
        <td>3</td>
        <td>12</td>
        <td>910</td>
      </tr>
      <tr id="LC54" class="js-file-line">
        <td id="L54" class="blob-num js-line-number" data-line-number="54"></td>
        <td>3</td>
        <td>13</td>
        <td>850</td>
      </tr>
      <tr id="LC55" class="js-file-line">
        <td id="L55" class="blob-num js-line-number" data-line-number="55"></td>
        <td>3</td>
        <td>14</td>
        <td>870</td>
      </tr>
      <tr id="LC56" class="js-file-line">
        <td id="L56" class="blob-num js-line-number" data-line-number="56"></td>
        <td>3</td>
        <td>15</td>
        <td>840</td>
      </tr>
      <tr id="LC57" class="js-file-line">
        <td id="L57" class="blob-num js-line-number" data-line-number="57"></td>
        <td>3</td>
        <td>16</td>
        <td>840</td>
      </tr>
      <tr id="LC58" class="js-file-line">
        <td id="L58" class="blob-num js-line-number" data-line-number="58"></td>
        <td>3</td>
        <td>17</td>
        <td>850</td>
      </tr>
      <tr id="LC59" class="js-file-line">
        <td id="L59" class="blob-num js-line-number" data-line-number="59"></td>
        <td>3</td>
        <td>18</td>
        <td>840</td>
      </tr>
      <tr id="LC60" class="js-file-line">
        <td id="L60" class="blob-num js-line-number" data-line-number="60"></td>
        <td>3</td>
        <td>19</td>
        <td>840</td>
      </tr>
      <tr id="LC61" class="js-file-line">
        <td id="L61" class="blob-num js-line-number" data-line-number="61"></td>
        <td>3</td>
        <td>20</td>
        <td>840</td>
      </tr>
      <tr id="LC62" class="js-file-line">
        <td id="L62" class="blob-num js-line-number" data-line-number="62"></td>
        <td>4</td>
        <td>1</td>
        <td>890</td>
      </tr>
      <tr id="LC63" class="js-file-line">
        <td id="L63" class="blob-num js-line-number" data-line-number="63"></td>
        <td>4</td>
        <td>2</td>
        <td>810</td>
      </tr>
      <tr id="LC64" class="js-file-line">
        <td id="L64" class="blob-num js-line-number" data-line-number="64"></td>
        <td>4</td>
        <td>3</td>
        <td>810</td>
      </tr>
      <tr id="LC65" class="js-file-line">
        <td id="L65" class="blob-num js-line-number" data-line-number="65"></td>
        <td>4</td>
        <td>4</td>
        <td>820</td>
      </tr>
      <tr id="LC66" class="js-file-line">
        <td id="L66" class="blob-num js-line-number" data-line-number="66"></td>
        <td>4</td>
        <td>5</td>
        <td>800</td>
      </tr>
      <tr id="LC67" class="js-file-line">
        <td id="L67" class="blob-num js-line-number" data-line-number="67"></td>
        <td>4</td>
        <td>6</td>
        <td>770</td>
      </tr>
      <tr id="LC68" class="js-file-line">
        <td id="L68" class="blob-num js-line-number" data-line-number="68"></td>
        <td>4</td>
        <td>7</td>
        <td>760</td>
      </tr>
      <tr id="LC69" class="js-file-line">
        <td id="L69" class="blob-num js-line-number" data-line-number="69"></td>
        <td>4</td>
        <td>8</td>
        <td>740</td>
      </tr>
      <tr id="LC70" class="js-file-line">
        <td id="L70" class="blob-num js-line-number" data-line-number="70"></td>
        <td>4</td>
        <td>9</td>
        <td>750</td>
      </tr>
      <tr id="LC71" class="js-file-line">
        <td id="L71" class="blob-num js-line-number" data-line-number="71"></td>
        <td>4</td>
        <td>10</td>
        <td>760</td>
      </tr>
      <tr id="LC72" class="js-file-line">
        <td id="L72" class="blob-num js-line-number" data-line-number="72"></td>
        <td>4</td>
        <td>11</td>
        <td>910</td>
      </tr>
      <tr id="LC73" class="js-file-line">
        <td id="L73" class="blob-num js-line-number" data-line-number="73"></td>
        <td>4</td>
        <td>12</td>
        <td>920</td>
      </tr>
      <tr id="LC74" class="js-file-line">
        <td id="L74" class="blob-num js-line-number" data-line-number="74"></td>
        <td>4</td>
        <td>13</td>
        <td>890</td>
      </tr>
      <tr id="LC75" class="js-file-line">
        <td id="L75" class="blob-num js-line-number" data-line-number="75"></td>
        <td>4</td>
        <td>14</td>
        <td>860</td>
      </tr>
      <tr id="LC76" class="js-file-line">
        <td id="L76" class="blob-num js-line-number" data-line-number="76"></td>
        <td>4</td>
        <td>15</td>
        <td>880</td>
      </tr>
      <tr id="LC77" class="js-file-line">
        <td id="L77" class="blob-num js-line-number" data-line-number="77"></td>
        <td>4</td>
        <td>16</td>
        <td>720</td>
      </tr>
      <tr id="LC78" class="js-file-line">
        <td id="L78" class="blob-num js-line-number" data-line-number="78"></td>
        <td>4</td>
        <td>17</td>
        <td>840</td>
      </tr>
      <tr id="LC79" class="js-file-line">
        <td id="L79" class="blob-num js-line-number" data-line-number="79"></td>
        <td>4</td>
        <td>18</td>
        <td>850</td>
      </tr>
      <tr id="LC80" class="js-file-line">
        <td id="L80" class="blob-num js-line-number" data-line-number="80"></td>
        <td>4</td>
        <td>19</td>
        <td>850</td>
      </tr>
      <tr id="LC81" class="js-file-line">
        <td id="L81" class="blob-num js-line-number" data-line-number="81"></td>
        <td>4</td>
        <td>20</td>
        <td>780</td>
      </tr>
      <tr id="LC82" class="js-file-line">
        <td id="L82" class="blob-num js-line-number" data-line-number="82"></td>
        <td>5</td>
        <td>1</td>
        <td>890</td>
      </tr>
      <tr id="LC83" class="js-file-line">
        <td id="L83" class="blob-num js-line-number" data-line-number="83"></td>
        <td>5</td>
        <td>2</td>
        <td>840</td>
      </tr>
      <tr id="LC84" class="js-file-line">
        <td id="L84" class="blob-num js-line-number" data-line-number="84"></td>
        <td>5</td>
        <td>3</td>
        <td>780</td>
      </tr>
      <tr id="LC85" class="js-file-line">
        <td id="L85" class="blob-num js-line-number" data-line-number="85"></td>
        <td>5</td>
        <td>4</td>
        <td>810</td>
      </tr>
      <tr id="LC86" class="js-file-line">
        <td id="L86" class="blob-num js-line-number" data-line-number="86"></td>
        <td>5</td>
        <td>5</td>
        <td>760</td>
      </tr>
      <tr id="LC87" class="js-file-line">
        <td id="L87" class="blob-num js-line-number" data-line-number="87"></td>
        <td>5</td>
        <td>6</td>
        <td>810</td>
      </tr>
      <tr id="LC88" class="js-file-line">
        <td id="L88" class="blob-num js-line-number" data-line-number="88"></td>
        <td>5</td>
        <td>7</td>
        <td>790</td>
      </tr>
      <tr id="LC89" class="js-file-line">
        <td id="L89" class="blob-num js-line-number" data-line-number="89"></td>
        <td>5</td>
        <td>8</td>
        <td>810</td>
      </tr>
      <tr id="LC90" class="js-file-line">
        <td id="L90" class="blob-num js-line-number" data-line-number="90"></td>
        <td>5</td>
        <td>9</td>
        <td>820</td>
      </tr>
      <tr id="LC91" class="js-file-line">
        <td id="L91" class="blob-num js-line-number" data-line-number="91"></td>
        <td>5</td>
        <td>10</td>
        <td>850</td>
      </tr>
      <tr id="LC92" class="js-file-line">
        <td id="L92" class="blob-num js-line-number" data-line-number="92"></td>
        <td>5</td>
        <td>11</td>
        <td>870</td>
      </tr>
      <tr id="LC93" class="js-file-line">
        <td id="L93" class="blob-num js-line-number" data-line-number="93"></td>
        <td>5</td>
        <td>12</td>
        <td>870</td>
      </tr>
      <tr id="LC94" class="js-file-line">
        <td id="L94" class="blob-num js-line-number" data-line-number="94"></td>
        <td>5</td>
        <td>13</td>
        <td>810</td>
      </tr>
      <tr id="LC95" class="js-file-line">
        <td id="L95" class="blob-num js-line-number" data-line-number="95"></td>
        <td>5</td>
        <td>14</td>
        <td>740</td>
      </tr>
      <tr id="LC96" class="js-file-line">
        <td id="L96" class="blob-num js-line-number" data-line-number="96"></td>
        <td>5</td>
        <td>15</td>
        <td>810</td>
      </tr>
      <tr id="LC97" class="js-file-line">
        <td id="L97" class="blob-num js-line-number" data-line-number="97"></td>
        <td>5</td>
        <td>16</td>
        <td>940</td>
      </tr>
      <tr id="LC98" class="js-file-line">
        <td id="L98" class="blob-num js-line-number" data-line-number="98"></td>
        <td>5</td>
        <td>17</td>
        <td>950</td>
      </tr>
      <tr id="LC99" class="js-file-line">
        <td id="L99" class="blob-num js-line-number" data-line-number="99"></td>
        <td>5</td>
        <td>18</td>
        <td>800</td>
      </tr>
      <tr id="LC100" class="js-file-line">
        <td id="L100" class="blob-num js-line-number" data-line-number="100"></td>
        <td>5</td>
        <td>19</td>
        <td>810</td>
      </tr>
      <tr id="LC101" class="js-file-line">
        <td id="L101" class="blob-num js-line-number" data-line-number="101"></td>
        <td>5</td>
        <td>20</td>
        <td>870</td>
      </tr>
    </tbody>
  </table>
</div>

  </div>

</div>

<button type="button" data-facebox="#jump-to-line" data-facebox-class="linejump" data-hotkey="l" class="hidden">Jump to Line</button>
<div id="jump-to-line" style="display:none">
  <!-- </textarea> --><!-- '"` --><form accept-charset="UTF-8" action="" class="js-jump-to-line-form" method="get"><div style="margin:0;padding:0;display:inline"><input name="utf8" type="hidden" value="&#x2713;" /></div>
    <input class="form-control linejump-input js-jump-to-line-field" type="text" placeholder="Jump to line&hellip;" aria-label="Jump to line" autofocus>
    <button type="submit" class="btn">Go</button>
</form></div>

  </div>
  <div class="modal-backdrop"></div>
</div>


    </div>
  </div>

    </div>

        <div class="container site-footer-container">
  <div class="site-footer" role="contentinfo">
    <ul class="site-footer-links right">
        <li><a href="https://status.github.com/" data-ga-click="Footer, go to status, text:status">Status</a></li>
      <li><a href="https://developer.github.com" data-ga-click="Footer, go to api, text:api">API</a></li>
      <li><a href="https://training.github.com" data-ga-click="Footer, go to training, text:training">Training</a></li>
      <li><a href="https://shop.github.com" data-ga-click="Footer, go to shop, text:shop">Shop</a></li>
        <li><a href="https://github.com/blog" data-ga-click="Footer, go to blog, text:blog">Blog</a></li>
        <li><a href="https://github.com/about" data-ga-click="Footer, go to about, text:about">About</a></li>

    </ul>

    <a href="https://github.com" aria-label="Homepage" class="site-footer-mark" title="GitHub">
      <svg aria-hidden="true" class="octicon octicon-mark-github" height="24" version="1.1" viewBox="0 0 16 16" width="24"><path d="M8 0C3.58 0 0 3.58 0 8c0 3.54 2.29 6.53 5.47 7.59 0.4 0.07 0.55-0.17 0.55-0.38 0-0.19-0.01-0.82-0.01-1.49-2.01 0.37-2.53-0.49-2.69-0.94-0.09-0.23-0.48-0.94-0.82-1.13-0.28-0.15-0.68-0.52-0.01-0.53 0.63-0.01 1.08 0.58 1.23 0.82 0.72 1.21 1.87 0.87 2.33 0.66 0.07-0.52 0.28-0.87 0.51-1.07-1.78-0.2-3.64-0.89-3.64-3.95 0-0.87 0.31-1.59 0.82-2.15-0.08-0.2-0.36-1.02 0.08-2.12 0 0 0.67-0.21 2.2 0.82 0.64-0.18 1.32-0.27 2-0.27 0.68 0 1.36 0.09 2 0.27 1.53-1.04 2.2-0.82 2.2-0.82 0.44 1.1 0.16 1.92 0.08 2.12 0.51 0.56 0.82 1.27 0.82 2.15 0 3.07-1.87 3.75-3.65 3.95 0.29 0.25 0.54 0.73 0.54 1.48 0 1.07-0.01 1.93-0.01 2.2 0 0.21 0.15 0.46 0.55 0.38C13.71 14.53 16 11.53 16 8 16 3.58 12.42 0 8 0z"></path></svg>
</a>
    <ul class="site-footer-links">
      <li>&copy; 2016 <span title="0.11963s from github-fe146-cp1-prd.iad.github.net">GitHub</span>, Inc.</li>
        <li><a href="https://github.com/site/terms" data-ga-click="Footer, go to terms, text:terms">Terms</a></li>
        <li><a href="https://github.com/site/privacy" data-ga-click="Footer, go to privacy, text:privacy">Privacy</a></li>
        <li><a href="https://github.com/security" data-ga-click="Footer, go to security, text:security">Security</a></li>
        <li><a href="https://github.com/contact" data-ga-click="Footer, go to contact, text:contact">Contact</a></li>
        <li><a href="https://help.github.com" data-ga-click="Footer, go to help, text:help">Help</a></li>
    </ul>
  </div>
</div>



    

    <div id="ajax-error-message" class="ajax-error-message flash flash-error">
      <svg aria-hidden="true" class="octicon octicon-alert" height="16" version="1.1" viewBox="0 0 16 16" width="16"><path d="M15.72 12.5l-6.85-11.98C8.69 0.21 8.36 0.02 8 0.02s-0.69 0.19-0.87 0.5l-6.85 11.98c-0.18 0.31-0.18 0.69 0 1C0.47 13.81 0.8 14 1.15 14h13.7c0.36 0 0.69-0.19 0.86-0.5S15.89 12.81 15.72 12.5zM9 12H7V10h2V12zM9 9H7V5h2V9z"></path></svg>
      <button type="button" class="flash-close js-flash-close js-ajax-error-dismiss" aria-label="Dismiss error">
        <svg aria-hidden="true" class="octicon octicon-x" height="16" version="1.1" viewBox="0 0 12 16" width="12"><path d="M7.48 8l3.75 3.75-1.48 1.48-3.75-3.75-3.75 3.75-1.48-1.48 3.75-3.75L0.77 4.25l1.48-1.48 3.75 3.75 3.75-3.75 1.48 1.48-3.75 3.75z"></path></svg>
      </button>
      Something went wrong with that request. Please try again.
    </div>


      
      <script crossorigin="anonymous" integrity="sha256-6lu7KoNzd//eU+EJnlkJyN9NNsxekMBa6zaUsVfffk0=" src="https://assets-cdn.github.com/assets/frameworks-ea5bbb2a837377ffde53e1099e5909c8df4d36cc5e90c05aeb3694b157df7e4d.js"></script>
      <script async="async" crossorigin="anonymous" integrity="sha256-ORgpFF28BxWN3hEqpja3rItY93JlJ85xC9VhGK4dL1c=" src="https://assets-cdn.github.com/assets/github-391829145dbc07158dde112aa636b7ac8b58f7726527ce710bd56118ae1d2f57.js"></script>
      
      
      
      
      
      
    <div class="js-stale-session-flash stale-session-flash flash flash-warn flash-banner hidden">
      <svg aria-hidden="true" class="octicon octicon-alert" height="16" version="1.1" viewBox="0 0 16 16" width="16"><path d="M15.72 12.5l-6.85-11.98C8.69 0.21 8.36 0.02 8 0.02s-0.69 0.19-0.87 0.5l-6.85 11.98c-0.18 0.31-0.18 0.69 0 1C0.47 13.81 0.8 14 1.15 14h13.7c0.36 0 0.69-0.19 0.86-0.5S15.89 12.81 15.72 12.5zM9 12H7V10h2V12zM9 9H7V5h2V9z"></path></svg>
      <span class="signed-in-tab-flash">You signed in with another tab or window. <a href="">Reload</a> to refresh your session.</span>
      <span class="signed-out-tab-flash">You signed out in another tab or window. <a href="">Reload</a> to refresh your session.</span>
    </div>
    <div class="facebox" id="facebox" style="display:none;">
  <div class="facebox-popup">
    <div class="facebox-content" role="dialog" aria-labelledby="facebox-header" aria-describedby="facebox-description">
    </div>
    <button type="button" class="facebox-close js-facebox-close" aria-label="Close modal">
      <svg aria-hidden="true" class="octicon octicon-x" height="16" version="1.1" viewBox="0 0 12 16" width="12"><path d="M7.48 8l3.75 3.75-1.48 1.48-3.75-3.75-3.75 3.75-1.48-1.48 3.75-3.75L0.77 4.25l1.48-1.48 3.75 3.75 3.75-3.75 1.48 1.48-3.75 3.75z"></path></svg>
    </button>
  </div>
</div>

  </body>
</html>

